"","Country.Name","Country.Code","Series.Name","Series.Code","X1968..YR1968.","X1969..YR1969.","X1970..YR1970.","X1971..YR1971.","X1972..YR1972.","X1973..YR1973.","X1974..YR1974.","X1975..YR1975.","X1976..YR1976.","X1977..YR1977.","X1978..YR1978.","X1979..YR1979.","X1980..YR1980.","X1981..YR1981.","X1982..YR1982.","X1983..YR1983.","X1984..YR1984.","X1985..YR1985.","X1986..YR1986.","X1987..YR1987.","X1988..YR1988.","X1989..YR1989.","X1990..YR1990.","X1991..YR1991.","X1992..YR1992.","X1993..YR1993.","X1994..YR1994.","X1995..YR1995.","X1996..YR1996.","X1997..YR1997.","X1998..YR1998.","X1999..YR1999.","X2000..YR2000.","X2001..YR2001.","X2002..YR2002.","X2003..YR2003.","X2004..YR2004.","X2005..YR2005.","X2006..YR2006.","X2007..YR2007.","X2008..YR2008.","X2009..YR2009.","X2010..YR2010.","X2011..YR2011.","X2012..YR2012.","X2013..YR2013.","X2014..YR2014.","X2015..YR2015.","X2016..YR2016.","X2017..YR2017."
"754","Greece","GRC","Expenditure on tertiary education (% of government expenditure on education)","SE.XPD.TERT.ZS","..","..","15.39659023","19.72221947","..","25.65756035","26.74786949","24.87306976","27.12846947","25.57905006","23.10656929","..","..","23.65537071","23.02297974","18.58293915","24.32679939","..","23.93713951","23.69923019","24.01699066","24.8722496","24.23389053","23.92152023","..","..","..","..","..","..","30.97600937","29.11154938","24.03278923","30.52848053","32.4239502","30.9317894","34.64413071","36.09519958","..","..","..","..","..","..","..","..","..","..","..",".."
"755","Greece","GRC","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","..","..","1.546499968","1.302459955","..","1.112619996","1.336089969","1.46085","1.448250055","1.493729949","1.685700059","..","..","1.692800045","1.686840057","1.688680053","1.810029984","..","1.83336997","1.834210038","1.868939996","2.015460014","2.046080112","1.934329987","..","..","..","..","..","..","2.892560005","3.027729988","3.230190039","3.364579916","3.424309969","3.429339886","3.667190075","3.963959932","..","..","..","..","..","..","..","..","..","..","..",".."
"756","Greece","GRC","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","8.381790161","7.661369801","7.118340015","7.548520088","..","6.488709927","6.204490185","6.776410103","7.18171978","7.198430061","6.292029858","..","..","..","..","..","..","6.406680107","6.560050011","6.957769871","7.316520214","7.477159977","7.3604002","7.70182991","8.700209618","..","..","..","..","..","..","..","..","..","..","..",".."
"757","Greece","GRC","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","74.05000305","74.61000061","75.18000031","76.65000153","76.68000031","76.86000061","78.73999786","80.31999969","81.13999939","79.05000305","79.33999634","79.86000061","80.30999756","80.69999695","81.55999756","81.01000214","80.37999725","81.29000092","80.63999939","79.40000153","79.23999786","77.86000061","76.87000275","76.90000153","76.63999939",".."
"758","Greece","GRC","Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","81.69999695","82.33999634","82.47000122","83.37000275","83.41000366","82.84999847","81.55000305","83.94999695","83.27999878","81.83999634","82.61000061","82.30000305","83.26000214","82.66999817","83.12999725","82.61000061","81.83999634","81.61000061","80.69999695","79.44000244","79.08000183","77.98999786","75.19999695","75.61000061","75.77999878",".."
"759","Greece","GRC","Labor force with advanced education, male (% of male working-age population with advanced education)","SL.TLF.ADVN.MA.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","78.5","79.01000214","79.30999756","80.41999817","80.47000122","80.19000244","80.27999878","82.29000092","82.30999756","80.55999756","81.06999969","81.16000366","81.88999939","81.73000336","82.37999725","81.84999847","81.12999725","81.44999695","80.66999817","79.41999817","79.16000366","77.91999817","76.02999878","76.26999664","76.23000336",".."
"760","Greece","GRC","Labor force with basic education (% of total working-age population with basic education)","SL.TLF.BASC.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","29.82999992","29.38999939","29.39999962","29.03000069","29.88999939","29.14999962","26.70999908","26.67000008","26.11000061","25.20999908","25.25","26.95999908","25.67000008","25.44000053","25.36000061","25.20000076","27.06999969","28.07999992","27.84000015","26.81999969","25.92000008","25.62000084","25.35000038","24.68000031","24.04000092",".."
"761","Greece","GRC","Labor force with basic education, female (% of female working-age population with basic education)","SL.TLF.BASC.FE.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","65.19999695","64.29000092","63.84000015","63.54000092","62.86999893","61.22000122","56.52000046","54.59000015","54.45999908","53.74000168","53.02999878","54.13999939","52.29000092","52.04999924","53.59999847","53.18000031","55.34999847","55.43999863","53.68000031","51.02000046","49.15000153","47.88000107","46.34000015","45.29000092","44.27999878",".."
"762","Greece","GRC","Labor force with basic education, male (% of male working-age population with basic education)","SL.TLF.BASC.MA.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","46.29999924","45.75","45.40000153","45.02999878","45.13000107","43.95000076","40.72999954","39.77999878","39.43999863","38.63999939","38.22999954","40.02000046","38.36999893","38.16999817","39.16999817","38.86000061","41.20999908","41.84000015","40.84000015","39","37.47999954","36.58000183","35.66999817","34.75","33.86000061",".."
"763","Greece","GRC","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","44.58000183","44.68999863","45.27000046","46.88999939","47.93999863","47.72000122","51.47000122","52.65000153","52.59999847","51.52999878","51.66999817","51.81999969","55.02000046","53.65999985","53.27999878","52.61999893","52.22999954","53.31000137","53.84000015","53.04000092","53.47000122","52.36999893","52.65999985","52.86000061","52.97000122",".."
"764","Greece","GRC","Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","72.01000214","72.26999664","74.31999969","74.13999939","73.80999756","73.41999817","74.93000031","75.08999634","74.55999756","73.59999847","73.44000244","73.58999634","74.15000153","73.51000214","72.25","71.95999908","71.88999939","71.76999664","72.16000366","71.08000183","70.16000366","70.08000183","70.06999969","68.76999664","68.98999786",".."
"765","Greece","GRC","Labor force with intermediate education, male (% of male working-age population with intermediate education)","SL.TLF.INTM.MA.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","57.70999908","57.83000183","59.20999908","59.84000015","60.22000122","59.91999817","62.97000122","63.75","63.38000107","62.43999863","62.59000015","62.65999985","64.54000092","63.54000092","62.40000153","61.90000153","61.72000122","62.18999863","62.61999893","61.68000031","61.52999878","60.86999893","61.04000092","60.65000153","60.95000076",".."
"766","Greece","GRC","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","6.664109252","9.899730172","7.951269095","7.841176999","10.16015113","8.092378652","-6.438240588","6.366808717","6.851897986","2.941001647","7.246863393","3.282080212","0.677131056","-1.55372125","-1.132647498","-1.078622381","2.010580399","2.509556558","0.517660103","-2.258863527","4.28786171","3.799999997","0","3.099999982","0.700000012","-1.600000003","2.000000007","2.099719767","2.862128846","4.484199148","3.894904772","3.072596664","3.919770772","4.131612076","3.922871842","5.794531264","5.060992565","0.599142055","5.65243372","3.273746857","-0.335172557","-4.300733667","-5.479037108","-9.132494153","-7.300493935","-3.241425025","0.739777123","-0.290902297","-0.244314741",".."
"767","Greece","GRC","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","5.972476229","9.498866605","7.705208926","7.374327107","9.446391544","7.602608315","-6.782085996","5.373056928","5.205082205","1.610302207","5.86527213","2.002457604","-0.306899295","-2.43246105","-1.740252446","-1.65240217","1.503671632","2.112295008","0.185738055","-2.585123576","3.909777308","3.259729608","-1.052232898","1.869834449","-0.066299349","-2.177150488","1.490558959","1.623825193","2.409843034","3.97008195","3.32069947","2.6780997","3.495563615","3.591652802","3.542622806","5.542360849","4.801378733","0.304568132","5.335601875","3.010984003","-0.599389804","-4.552117255","-5.600777667","-8.997955016","-6.797860844","-2.537258522","1.413058085","0.368211359","0.222133987",".."
"768","Greece","GRC","GNI growth (annual %)","NY.GNP.MKTP.KD.ZG","..","..","..","8.331552591","10.10522162","8.091912356","-5.71824366","5.922754158","7.125698973","3.053055217","6.826140341","3.411728082","0.967536601","-2.033829008","-1.00784023","-1.466077831","1.043364654","2.218115714","-0.012109349","-1.719589096","4.117426143","3.932401767","1.161229016","3.48918618","0.953230179","-1.850414502","2.07437938","2.096727084","2.526440705","4.558056245","3.779768143","1.872205388","3.443356973","4.421540245","3.595424654","5.054714441","4.96218787","-0.125409456","4.940258281","2.506811638","-0.737765544","-3.556307466","-5.306285309","-9.753427463","-4.084623686","-3.988775241","1.545513132","-0.505990638","-0.166820078",".."
"769","Greece","GRC","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","..","..","..","7.862579839","9.391817936","7.602144132","-6.064735102","4.933151031","5.474663334","1.720907281","5.449968978","2.13049919","-0.019332207","-2.908283326","-1.6162122","-2.037610238","0.541262155","1.821983603","-0.342282031","-2.047649244","3.739959637","3.391442238","0.096777283","2.254376966","0.185003806","-2.426096219","1.564566843","1.620846459","2.075630917","4.043575632","3.206199177","1.482302766","3.021094568","3.88007759","3.216373732","4.804307443","4.702818193","-0.417861751","4.625562116","2.246000123","-1.000915494","-3.80964652","-5.428248368","-9.619807685","-3.564553579","-3.290047626","2.224179123","0.151701206","0.299991008",".."
"770","Greece","GRC","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","85.3199920654297","..","..","..","..","..","..","..","..","..","89.3533020019531","..","..","..","..","..","..","..","..","..","94.2394104003906","..","..","..","90.7654113769531","..","91.8124694824219","..","91.8476104736328","..","96.2284927368164","..","..","..","..","..",".."
"771","Greece","GRC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","96.0637969970703","..","..","..","..","..","..","..","..","..","96.0374603271484","..","..","..","..","..","..","..","..","..","97.8112182617188","..","..","..","95.4500579833984","..","96.1575698852539","..","96.0662231445313","..","98.0783386230469","..","..","..","..","..",".."
"772","Greece","GRC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","90.512321472168","..","..","..","..","..","..","..","..","..","92.6104507446289","..","..","..","..","..","..","..","..","..","95.9943618774414","..","..","..","93.0443115234375","..","93.9315490722656","..","93.9051132202148","..","97.1287536621094","..","..","..","..","..",".."
"773","Greece","GRC","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","98.8844528198242","..","..","..","..","..","..","..","..","..","98.979377746582","..","..","..","..","..","..","..","..","..","98.9911575317383","..","..","..","99.5248031616211","..","99.6799621582031","..","99.4697265625","..","98.8153533935547","..","..","..","..","..",".."
"774","Greece","GRC","Literacy rate, youth (ages 15-24), gender parity index (GPI)","SE.ADT.1524.LT.FM.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","0.998350024223328","..","..","..","..","..","..","..","..","..","0.999909996986389","..","..","..","..","..","..","..","..","..","1.0009800195694","..","..","..","0.999909996986389","..","1.00235998630524","..","0.99957001209259","..","1.00235998630524","..","..","..","..","..",".."
"775","Greece","GRC","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","98.9670486450195","..","..","..","..","..","..","..","..","..","98.9839935302734","..","..","..","..","..","..","..","..","..","98.9405288696289","..","..","..","99.529182434082","..","99.5619201660156","..","99.4910888671875","..","98.6945724487305","..","..","..","..","..",".."
"776","Greece","GRC","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","99.0480575561523","..","..","..","..","..","..","..","..","..","98.9884262084961","..","..","..","..","..","..","..","..","..","98.8944625854492","..","..","..","99.533561706543","..","99.4452133178711","..","99.5122299194336","..","98.5822067260742","..","..","..","..","..",".."
"777","Hungary","HUN","Adjusted net enrollment rate, primary (% of primary school age children)","SE.PRM.TENR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","91.53607941","90.49693298","78.41574097","86.99358368","95.96230316","96.10214233","96.56954193","96.9363327","97.04341125","95.92072296","95.55890656","96.34767151","96.95996857","96.14853668","97.01069641","97.49913025","97.26769257","96.62204742","96.12271118","95.9626236","96.18071747","96.35485077","96.86148071",".."
"778","Hungary","HUN","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","77.30680084","86.2486496","96.12332153","96.15007019","96.68444061","97.10684204","97.23796082","95.98606873","95.63887787","96.2178421","96.96321869","96.14083862","97.08782196","97.83213043","97.71169281","97.04447937","96.57245636","96.21322632","96.40834808","96.54541779","96.98892212",".."
"779","Hungary","HUN","Adjusted net enrollment rate, primary, male (% of primary school age children)","SE.PRM.TENR.MA","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","79.47675323","87.70646667","95.80818176","96.05625153","96.45953369","96.77310181","96.8572464","95.85825348","95.48256683","96.47136688","96.95688629","96.15585327","96.93763733","97.18417358","96.84829712","96.22353363","95.69837952","95.7260437","95.96556854","96.17437744","96.74053192",".."
"780","Hungary","HUN","Adjusted net national income (annual % growth)","NY.ADJ.NNTY.KD.ZG","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","3.629203409","0.437456165","-1.118375296","3.158576937","4.38737015","1.485696942","4.290572048","6.289937677","6.716322088","4.726855434","4.965285146","3.658774681","2.96905079","-1.141112294","0.215967123","-5.726732125","0.296804372","0.567950212","-2.166254766","5.279476168","3.457142465","2.920957124","3.826187224",".."
"781","Hungary","HUN","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","32055963266","34385841941","35697192312","35466159005","35602735830","36959653246","36826914017","35818008925","41206578628","52660122261","67164255060","81677785947","88643071619","90270850332","1.073E+11","1.21675E+11","1.00473E+11","1.00301E+11","1.07898E+11","98284086542","1.06761E+11","1.09276E+11","94988911756","98054245054",".."
"782","Hungary","HUN","Adjusted net national income per capita (annual % growth)","NY.ADJ.NNTY.PC.KD.ZG","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","3.771216035","0.577008239","-0.948378778","3.366608588","4.630540785","1.773573474","4.561834527","6.534024503","7.020631341","5.027258009","5.211504385","4.428710907","2.696963156","-1.160444444","0.708800628","-5.969839498","0.441346257","1.425333917","-2.268924729","5.745130406","3.437370568","3.549450273","3.617257266",".."
"783","Hungary","HUN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","3094.954519","3324.450328","3456.028006","3439.563611","3459.772049","3600.000121","3597.246017","3507.796558","4044.787359","5183.79312","6630.525719","8082.231003","8836.615231","8975.105741","10666.10482","12154.51685","10010.74859","10007.95901","10857.80108","9879.971748","10779.534","11031.43523","9647.683452","9938.97779",".."
"784","Hungary","HUN","Adjusted savings: education expenditure (% of GNI)","NY.ADJ.AEDU.GN.ZS","..","..","3.2","3.2","3.1","3.1","3.3","3.4","3.2","3.2","3.5","3.4","3.8","4.1","4.1","4.9","4.6","4.3","4.3","4.2","4.1","4.8","5.3","5.6","6","5.7","5.7","4.7","4.2","4.5798145","4.29275649","4.43","4.635146062","4.7","4.91","5.625140845","5.31","5.27","5.24","5.24","5.06","4.84","4.55","4.47","4.310321853","4.150643707","4.467748266","4.467748266","4.467748266",".."
"785","Hungary","HUN","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","2256313701","2417476908","2109939757","1890659249","2055357916","1981626853","2054215706","2083195577","2400692163","3150453965","4570205154","5215682756","5613235100","5707722400","6813048000","7471849000","6004842800","5651418500","5971383600","5269152950","5443818260","5962433448","5182856053","5338244338",".."
"786","Hungary","HUN","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1.838369966","1.571480036","1.622990012","2.354269981","1.628059983","0.513379991","0.181349993","0.861299992","0.06033","0.236750007","2.363960028","3.188960075","3.997370005","4.694220066","4.29309988","3.502510071","3.110080004","2.860810041","3.028059959","3.638410091",".."
"787","Hungary","HUN","Adolescents out of school, female (% of female lower secondary school age)","SE.SEC.UNER.LO.FE.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","2.45836997","1.838009953","1.854480028","2.684000015","1.856549978","0.629490018","..","..","..","0.373519987","2.429059982","3.410000086","4.277540207","4.713940144","4.515359879","3.574320078","3.076450109","2.841150045","2.862119913","3.500469923",".."
"788","Hungary","HUN","Adolescents out of school, male (% of male lower secondary school age)","SE.SEC.UNER.LO.MA.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1.244639993","1.316140056","1.401200056","2.038350105","1.409119964","0.402069986","..","..","..","0.105899997","2.301769972","2.978209972","3.730829954","4.67550993","4.082660198","3.434580088","3.141870022","2.879369974","3.184659958","3.768520117",".."
"789","Hungary","HUN","All education staff compensation, primary (% of total expenditure in primary public institutions)","SE.XPD.MPRM.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","71.66235352","72.82939148","72.47080231","71.89083099","73.51557922","76.42350006","76.31803131","77.14134216","76.49797821","79.01418304","76.30741882","72.01229858","66.85533142","68.4956131","..","73.06755829","57.97649002","..","..",".."
"790","Hungary","HUN","All education staff compensation, secondary (% of total expenditure in secondary public institutions)","SE.XPD.MSEC.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","67.53170776","68.56548309","68.4213028","68.46327209","71.37991333","75.72830963","75.04569244","74.9777298","74.88916779","75.88983917","73.98378754","71.74006653","68.94365692","70.09963226","..","71.53018188","76.96115112","..","..",".."
"791","Hungary","HUN","All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)","SE.XPD.MTER.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","56.17729187","54.93613815","51.57152939","52.11724854","54.34408951","59.24995041","60.84040833","61.22439957","60.37168121","59.36985016","58.93452072","51.97327042","51.13088989","48.23305893","..","45.91493988","53.16162109","..","..",".."
"792","Hungary","HUN","All education staff compensation, total (% of total expenditure in public institutions)","SE.XPD.MTOT.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","65.71144867","65.87001801","64.2612915","63.78189087","66.39013672","71.5165329","71.35532379","71.64241028","70.49449921","71.50798035","68.97073364","65.58953857","62.49847031","62.31877136","..","63.68095016","66.25237274","..","..",".."
"793","Hungary","HUN","Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)","SE.TER.CUAT.BA.MA.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","17.75886917","19.08338928","19.63452911","..",".."
"794","Hungary","HUN","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","19.42597961","19.9017601","20.67308998","..",".."
"795","Hungary","HUN","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","..","..","79.24758148","..","..","..","..","..","..","..","..","..","86.2204895","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","83.76087189","..","..","..","88.01029205","..","..","..","97.01519775","97.389328","97.78840637","97.8899231","98.01696777","95.5639801","95.72994995","..",".."
"796","Hungary","HUN","Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)","SE.SEC.CUAT.LO.MA.ZS","..","..","81.90785217","..","..","..","..","..","..","..","..","..","89.00833893","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","91.50399017","..","..","..","94.12252045","..","..","..","98.35282898","98.52937317","98.66581726","98.72118378","98.80745697","97.89212036","97.96878815","..",".."
"797","Hungary","HUN","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","..","..","2.844069958","..","..","..","..","..","..","..","..","..","5.014460087","..","..","..","..","..","..","..","..","..","8.691829681","..","..","..","..","..","..","..","..","..","..","12.55362034","..","..","..","15.46708965","..","..","..","..","..","22.93778992","24.50079918","30.51309013","28.74325943","29.0655899","..",".."
"798","Hungary","HUN","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","..","..","80.49253082","..","..","..","..","..","..","..","..","..","87.52690887","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","87.31800842","..","..","..","90.82015991","..","..","..","97.64949799","97.93047333","98.20565796","98.28556824","98.39373779","96.64061737","96.76660919","..",".."
"799","Hungary","HUN","Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)","SE.SEC.CUAT.PO.MA.ZS","..","..","7.626520157","..","..","..","..","..","..","..","..","..","9.201290131","..","..","..","..","..","..","..","..","..","11.73227978","..","..","..","..","..","..","..","..","..","..","14.89439011","..","..","..","17.13685036","..","..","..","..","..","20.28336906","21.03783989","27.38903046","27.58777046","28.36624908","..",".."
"800","Hungary","HUN","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","..","..","5.082149982","..","..","..","..","..","..","..","..","..","6.976419926","..","..","..","..","..","..","..","..","..","10.10249043","..","..","..","..","..","..","..","..","..","..","13.62895966","..","..","..","16.23469925","..","..","..","..","..","21.67547989","22.85253906","29.02408028","28.20890999","28.74176979","..",".."
"801","Hungary","HUN","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","..","..","84.28526306","..","..","..","..","..","..","..","..","..","89.58202362","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","98.23763275","..","..","..","98.8287735","..","..","..","..","..","..","..","99.58065033","99.42778778","99.503479","..",".."
"802","Hungary","HUN","Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)","SE.PRM.CUAT.MA.ZS","..","..","86.56687164","..","..","..","..","..","..","..","..","..","92.0609436","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","98.71617126","..","..","..","99.15354919","..","..","..","..","..","..","..","99.71682739","99.62151337","99.6052475","..",".."
"803","Hungary","HUN","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","..","..","85.35301208","..","..","..","..","..","..","..","..","..","90.74368286","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","98.45747375","..","..","..","98.97808075","..","..","..","..","..","..","..","99.64556122","99.51737976","99.55059814","..",".."
"804","Hungary","HUN","Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)","SE.TER.CUAT.ST.FE.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","11.64212036","..","..","..","14.27425003","..","..","..","19.94319916","20.31399918","21.41329002","22.74954987","23.28845024","21.82012939","22.74398041","..",".."
"805","Hungary","HUN","Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)","SE.TER.CUAT.ST.MA.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","13.82439041","..","..","..","15.18461037","..","..","..","17.4017601","17.53202057","18.4980793","19.09528923","19.44610023","19.78203964","20.43390083","..",".."
"806","Hungary","HUN","Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)","SE.TER.CUAT.BA.FE.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","20.94417","20.60578918","21.56864929","..",".."
"807","Hungary","HUN","Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.UP.FE.ZS","..","..","13.01506996","..","..","..","..","..","..","..","..","..","24.64635086","..","..","..","..","..","..","..","..","..","34.74090958","..","..","..","..","..","..","..","..","..","..","48.98693848","..","..","..","57.37908173","..","..","..","70.54776764","71.74565887","72.93431854","74.12619781","75.08721924","69.83586884","71.06913757","..",".."
"808","Hungary","HUN","Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)","SE.SEC.CUAT.UP.MA.ZS","..","..","19.15674973","..","..","..","..","..","..","..","..","..","37.27862167","..","..","..","..","..","..","..","..","..","47.93848038","..","..","..","..","..","..","..","..","..","..","62.23712921","..","..","..","70.8077774","..","..","..","78.9625473","80.05769348","80.76370239","81.49178314","82.221138","79.10505676","79.77275848","..",".."
"809","Hungary","HUN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","..","..","15.88924026","..","..","..","..","..","..","..","..","..","30.56587982","..","..","..","..","..","..","..","..","..","40.86410141","..","..","..","..","..","..","..","..","..","..","55.07400131","..","..","..","63.55242157","..","..","..","74.53800964","75.6911087","76.65756226","77.6319809","78.48741913","74.12236023","75.09918213","..",".."
"810","Hungary","HUN","Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)","SE.TER.CUAT.MS.FE.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","7.093790054","7.412330151","7.920509815","..",".."
"811","Hungary","HUN","Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)","SE.TER.CUAT.MS.MA.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","8.04804039","9.72066021","10.03277969","..",".."
"812","Hungary","HUN","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.MS.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","7.54861021","8.479809761","8.89855957","..",".."
